8;30;25;11.26;0.07;-0.03;V
8;30;26;9.10;0.07;0.03;V
8;30;27;6.19;0.07;0.04;V
8;30;28;4.36;0.07;-0.03;V
8;30;29;2.91;0.07;0.02;V
8;30;31;3.08;0.07;0.00;V
8;30;32;5.99;0.07;0.04;V
8;30;33;10.77;0.07;-0.04;V
8;31;1;17.29;0.07;0.04;V
8;31;25;14.34;0.07;-0.01;V
8;31;26;12.18;0.07;0.00;V
8;31;27;9.27;0.07;-0.04;V
8;31;28;7.44;0.07;-0.01;V
8;31;29;5.78;0.07;0.00;V
8;31;30;3.08;0.07;0.00;V
8;31;32;2.91;0.07;0.02;V
8;31;33;7.69;0.07;0.04;V
8;32;1;20.20;0.07;0.03;V
8;32;25;17.25;0.07;-0.02;V
8;32;26;15.09;0.07;0.04;V
8;32;27;12.18;0.07;0.00;V
8;32;28;10.35;0.07;-0.02;V
8;32;29;8.69;0.07;0.04;V
8;32;30;5.99;0.07;0.04;V
8;32;31;2.91;0.07;0.02;V
8;32;33;4.78;0.07;0.00;V
8;33;1;24.98;0.07;0.00;V
8;33;25;22.03;0.07;0.00;I
8;33;26;19.87;0.07;-0.04;I
8;33;27;16.96;0.07;-0.03;I
8;33;28;15.13;0.07;0.00;I
8;33;29;13.47;0.07;-0.04;I
8;33;30;10.77;0.07;-0.04;I
8;33;31;7.69;0.07;0.04;I
8;33;32;4.78;0.07;0.00;I
9;1;4;3.85;0.07;-0.02;I
